,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,SoldAge,RenovatedAge,city_rank
8308,317000.0,4,2.5,2160,8049,2.0,0,0,3,9,2160,0,27,2015,23.0
8309,450000.0,3,1.75,1400,13775,1.0,0,0,3,8,1400,0,51,2014,14.0
8310,225000.0,2,2.5,1560,5333,1.0,0,0,3,5,780,780,68,2015,19.0
8311,500000.0,5,2.0,2300,7897,2.5,0,0,4,8,2300,0,59,2015,10.0
8312,207000.0,2,1.0,820,4860,1.0,0,0,5,6,820,0,59,2014,10.0
8313,474900.0,3,1.0,1630,8308,1.5,0,0,3,7,1630,0,66,2014,10.0
8314,515000.0,3,2.5,2010,7200,2.0,0,0,3,8,2010,0,20,2014,14.0
8315,542000.0,4,1.0,1540,5000,1.5,0,0,4,7,1090,450,93,2015,10.0
8316,725000.0,4,2.75,2420,10962,1.0,0,0,3,8,1530,890,37,2014,3.0
8317,314950.0,3,2.5,1690,4533,2.0,0,0,3,7,1690,0,12,2015,20.0
8318,375000.0,3,2.0,1410,10078,1.0,0,0,4,6,1410,0,31,2014,7.0
8319,500000.0,3,1.75,1640,47044,1.0,0,0,3,7,1640,0,25,2014,15.0
8320,689000.0,3,1.75,2200,9840,1.0,0,0,5,8,1500,700,36,2014,3.0
8321,525000.0,3,2.25,1290,1182,2.0,0,0,3,8,1000,290,8,2014,10.0
8322,360000.0,3,1.5,1060,6232,1.0,0,0,4,7,1060,0,47,2015,10.0
8323,425000.0,3,1.0,1240,5750,1.0,0,0,4,6,1240,0,66,2014,10.0
8324,239950.0,2,1.0,1280,5500,1.0,0,0,3,7,1280,0,66,2015,10.0
8325,577500.0,2,2.5,2330,3000,2.0,0,3,3,8,2330,0,100,21,10.0
8326,615000.0,3,1.75,2360,7291,1.0,0,0,4,8,1360,1000,66,2014,10.0
8327,516000.0,4,2.75,2210,10800,1.0,0,0,4,8,1170,1040,17,2014,4.0
8328,1220000.0,4,2.75,3670,15400,2.0,0,3,4,10,3670,0,28,2014,3.0
8329,1660000.0,4,3.5,3080,4815,2.0,0,3,3,10,2300,780,77,5,10.0
8330,315000.0,2,1.0,770,6731,1.0,0,0,4,6,770,0,72,2015,10.0
8331,250000.0,4,2.0,2600,9000,1.0,0,0,3,8,1410,1190,55,2014,22.0
8332,250000.0,4,1.5,1220,4900,1.0,0,0,3,6,1220,0,72,2014,10.0
8333,925000.0,4,2.5,2910,48351,1.0,0,0,4,8,1910,1000,48,2015,3.0
8334,358000.0,3,1.0,1150,4681,1.0,0,0,3,7,1150,0,59,2014,10.0
8335,262000.0,3,2.5,1700,6200,2.0,0,0,3,8,1700,0,17,2014,23.0
8336,500000.0,3,1.75,1220,7370,1.0,0,0,4,7,1220,0,50,2014,3.0
8337,1300000.0,5,1.0,1670,6400,1.5,0,0,3,8,1670,0,95,2014,10.0
8338,500000.0,3,1.75,2420,65501,2.0,0,1,3,8,2420,0,30,2014,4.0
8339,675000.0,3,2.25,2610,9002,2.0,0,0,3,9,2610,0,26,2014,5.0
8340,235000.0,3,1.0,960,5030,1.0,0,0,3,7,960,0,59,2014,10.0
8341,545000.0,3,1.0,960,5030,1.0,0,0,3,7,960,0,60,2015,10.0
8342,350000.0,3,1.0,1010,9360,1.0,0,0,3,6,1010,0,33,2014,6.0
8343,320000.0,2,2.25,1550,1827,2.0,0,0,3,8,1550,0,6,2014,10.0
8344,452000.0,5,2.5,5067,13315,1.0,0,2,3,9,3154,1913,47,2015,24.0
8345,875000.0,3,2.0,2350,6000,1.5,0,0,4,8,1990,360,92,2014,10.0
8346,325000.0,3,1.5,1310,2998,2.0,0,0,3,7,1310,0,16,2014,10.0
8347,756000.0,4,2.25,2160,5600,1.0,0,0,5,7,1080,1080,67,2014,10.0
8348,319000.0,4,2.5,2510,7992,1.0,0,0,3,8,1610,900,36,2014,22.0
8349,455000.0,3,1.75,890,3800,1.5,0,0,3,7,750,140,89,2015,10.0
8350,330000.0,2,1.0,1129,3840,1.0,0,0,3,7,1129,0,62,2015,10.0
8351,510000.0,4,3.25,1980,9988,1.0,0,0,3,8,1340,640,35,2015,5.0
8352,532000.0,3,1.0,2360,5012,1.0,0,0,3,7,1560,800,51,2015,10.0
8353,775000.0,3,2.5,2480,5007,2.0,0,0,3,8,1960,520,1,2015,10.0
8354,410000.0,3,1.75,2160,4000,1.0,0,0,3,7,1080,1080,62,2015,10.0
8355,205000.0,2,1.75,1740,5100,1.0,0,0,3,6,580,1160,100,2015,10.0
8356,585000.0,4,2.5,2430,6766,2.0,0,0,3,8,2430,0,15,2014,10.0
8357,255000.0,2,1.75,1950,8200,1.0,0,0,3,8,1950,0,40,2015,24.0
8358,415000.0,2,1.0,910,3750,1.0,0,0,3,7,910,0,110,2014,10.0
8359,459000.0,4,2.0,2360,7080,1.0,0,0,5,6,1180,1180,90,2015,10.0
8360,354000.0,3,1.0,1130,11250,1.0,0,0,3,7,1130,0,49,2014,6.0
8361,587000.0,3,2.5,2150,5193,2.0,0,0,3,8,2150,0,19,2014,6.0
8362,782000.0,4,3.5,5270,53428,2.0,0,0,3,10,3440,1830,10,2014,19.0
8363,570000.0,3,1.5,1300,7287,1.0,0,0,4,7,1300,0,50,2015,6.0
8364,414500.0,3,1.0,1050,6002,1.0,0,0,3,7,840,210,74,2015,10.0
8365,185000.0,4,1.0,1380,6700,1.0,0,0,3,7,1190,190,86,2014,10.0
8366,262500.0,3,1.5,1610,10291,1.0,0,0,4,7,1610,0,53,2014,21.0
8367,370000.0,4,2.75,3150,67518,1.0,0,0,4,9,2250,900,49,2014,23.0
8368,362500.0,3,1.0,1520,9507,1.0,0,0,3,7,1520,0,61,2015,10.0
8369,536000.0,3,2.5,1990,7397,2.0,0,0,3,9,1990,0,22,2015,7.0
8370,425000.0,5,2.0,2500,7804,1.5,0,0,3,7,1570,930,94,2015,10.0
8371,435000.0,3,2.25,1890,7200,1.0,0,0,4,7,1230,660,41,2014,10.0
8372,435000.0,5,2.0,1840,9240,1.0,0,0,4,7,1540,300,72,56,10.0
8373,400000.0,2,1.0,1220,6300,1.0,0,0,3,7,760,460,73,2015,10.0
8374,446000.0,2,1.5,1370,1221,2.0,0,0,3,8,1080,290,6,2014,10.0
8375,1250000.0,3,2.5,2710,13120,1.0,0,0,3,10,2710,0,56,2015,10.0
8376,300000.0,3,2.25,1760,5421,2.0,0,0,3,7,1760,0,23,2014,20.0
8377,404500.0,2,1.0,800,5080,1.0,0,0,3,7,800,0,76,2014,10.0
8378,910000.0,4,2.5,3530,49222,2.0,0,0,4,9,3530,0,29,2015,7.0
8379,771000.0,3,2.25,1780,6120,1.5,0,0,4,9,1390,390,87,2014,10.0
8380,335000.0,4,2.5,2610,4781,2.0,0,0,3,8,2610,0,5,2014,23.0
8381,390000.0,3,1.75,1850,15170,1.0,0,0,3,7,1850,0,49,2014,16.0
8382,288000.0,3,2.25,1560,9706,1.0,0,0,4,7,1560,0,52,2015,23.0
8383,403000.0,3,1.75,1270,10790,1.0,0,0,3,7,1270,0,58,2014,6.0
8384,510000.0,3,2.25,1420,1309,3.0,0,0,3,8,1420,0,8,2014,10.0
8385,751000.0,6,3.0,2880,6800,2.0,0,0,3,7,2880,0,35,2015,10.0
8386,408000.0,3,1.0,1420,8000,1.0,0,4,3,7,1420,0,65,2015,10.0
8387,1010000.0,3,1.0,1640,12855,1.5,0,0,5,6,1500,140,94,2014,3.0
8388,575000.0,3,2.0,1730,9030,1.0,0,0,4,7,1730,0,59,2015,3.0
8389,330000.0,3,1.75,1250,8100,1.0,0,0,3,7,1250,0,64,11,10.0
8390,565000.0,3,2.25,1520,1221,3.0,0,0,3,8,1520,0,1,2014,10.0
8391,456000.0,3,2.5,1820,2935,2.0,0,0,3,8,1820,0,16,2015,4.0
8392,652500.0,4,2.5,2700,9122,2.0,0,0,3,9,2700,0,24,2014,8.0
8393,582000.0,3,1.75,1820,3140,2.0,0,0,5,8,1820,0,65,24,10.0
8394,700000.0,4,2.5,2770,5686,2.0,0,0,3,9,2770,0,10,2014,4.0
8395,235000.0,2,1.0,1270,9182,1.5,0,0,3,6,1270,0,97,2014,10.0
8396,460000.0,3,1.75,1400,12155,1.0,0,0,4,7,1400,0,37,2014,4.0
8397,475000.0,3,2.25,1820,8008,1.0,0,0,3,8,1240,580,33,2014,5.0
8398,579000.0,2,2.0,1870,6275,1.0,0,0,3,8,1870,0,11,2014,5.0
8399,507000.0,4,2.0,1360,2746,1.5,0,0,3,7,1360,0,69,3,10.0
8400,210000.0,3,2.5,1040,2643,2.0,0,0,3,7,720,320,10,2014,10.0
8401,359500.0,4,2.75,2140,10316,2.0,0,0,3,8,2140,0,21,2014,23.0
8402,248000.0,3,1.75,1330,9831,1.0,0,0,3,7,1330,0,27,2014,23.0
8403,239300.0,3,1.0,1070,5750,1.0,0,0,3,7,1070,0,62,2014,10.0
8404,315000.0,3,2.25,1370,1533,3.0,0,0,3,8,1370,0,5,2014,10.0
8405,970000.0,4,3.0,3510,12410,2.0,0,0,4,9,3510,0,39,2015,3.0
8406,510000.0,3,1.5,1730,6240,1.0,0,1,3,8,1000,730,61,2015,10.0
8407,418000.0,4,1.5,1550,9176,1.0,0,0,3,7,1000,550,58,2014,3.0
8408,699000.0,4,2.5,3280,27441,2.0,0,0,3,9,3280,0,18,2014,5.0
8409,871000.0,4,2.5,2150,8536,1.0,0,3,4,8,1400,750,48,2015,3.0
8410,515000.0,3,1.75,1580,9147,1.0,0,1,4,7,1210,370,47,2014,3.0
8411,400000.0,3,1.0,1460,43000,1.0,0,0,3,7,1460,0,62,2014,10.0
8412,445000.0,3,1.75,1410,5100,1.0,0,0,4,7,1110,300,60,2014,10.0
8413,1110000.0,4,2.75,3090,6600,1.0,0,2,3,9,1800,1290,59,2015,10.0
8414,212000.0,3,1.5,1690,9600,1.0,0,0,3,7,1210,480,38,2014,20.0
8415,710000.0,4,2.5,2870,11304,2.0,0,0,3,9,2870,0,35,2015,3.0
8416,225800.0,4,1.0,1100,7110,1.0,0,0,4,7,880,220,108,2015,22.0
8417,520000.0,3,1.75,2310,36665,1.0,0,2,3,8,1580,730,31,2014,10.0
8418,1300000.0,5,3.75,3490,15246,1.0,0,1,4,10,1940,1550,47,2015,2.0
8419,248000.0,4,2.0,2080,13510,1.0,0,0,3,7,1040,1040,64,2014,10.0
8420,556000.0,4,2.5,2230,7200,1.0,0,0,4,7,1220,1010,57,2014,3.0
8421,319950.0,5,1.75,1710,11900,1.0,0,0,3,7,1070,640,57,2015,10.0
8422,320000.0,4,2.75,1640,3000,1.0,0,0,3,7,1000,640,31,2015,10.0
8423,245000.0,3,2.5,1600,2788,2.0,0,0,4,7,1600,0,22,2014,22.0
8424,700000.0,3,2.5,2850,36585,2.0,0,0,3,10,2850,0,28,2015,7.0
8425,628000.0,5,2.75,2600,8160,2.0,0,0,3,8,2600,0,0,2015,10.0
8426,640000.0,3,2.0,1380,4800,1.0,0,0,3,7,1380,0,66,2014,10.0
8427,420000.0,4,1.75,1320,4978,1.0,0,0,4,7,940,380,73,2015,10.0
8428,349950.0,3,2.5,1420,1162,3.0,0,0,3,8,1420,0,12,2014,10.0
8429,307999.0,4,2.75,2420,8438,2.0,0,0,3,8,2420,0,18,2014,21.0
8430,749950.0,4,2.75,2600,6050,2.0,0,0,5,8,1960,640,65,2014,10.0
8431,290000.0,2,1.0,840,3844,1.0,0,0,4,6,840,0,95,2014,10.0
8432,235000.0,3,1.75,1420,7920,1.0,0,0,4,7,1420,0,52,2014,23.0
8433,225000.0,3,1.0,1790,6120,1.0,0,0,3,6,1790,0,77,50,10.0
8434,302100.0,3,1.0,1790,6120,1.0,0,0,3,6,1790,0,78,51,10.0
8435,520000.0,2,1.0,1340,6380,1.0,0,0,3,7,890,450,76,2015,10.0
8436,285000.0,2,1.0,1010,7200,1.0,0,0,3,7,1010,0,39,2014,10.0
8437,525000.0,3,2.0,1640,15258,1.0,0,0,3,8,1640,0,33,2014,4.0
8438,374900.0,5,2.75,2980,8500,1.0,0,0,3,8,1540,1440,33,2015,22.0
8439,377500.0,3,2.0,1370,7200,1.0,0,0,3,7,1130,240,88,59,10.0
8440,587450.0,3,2.25,2190,8775,1.5,0,1,4,8,2190,0,88,2015,10.0
8441,245000.0,3,2.25,1530,12000,1.0,0,0,3,7,1070,460,36,2015,24.0
8442,200000.0,3,2.0,1290,5757,1.0,0,0,3,7,1290,0,20,2014,23.0
8443,2140000.0,4,3.75,5150,453895,2.0,0,3,3,11,4360,790,17,2014,5.0
8444,607000.0,3,2.5,2470,9226,2.0,0,0,3,9,2470,0,23,2014,7.0
8445,1250000.0,1,1.25,1810,5070,1.5,1,4,4,8,1230,580,48,2015,4.0
8446,549950.0,4,2.5,2230,14694,1.0,0,0,4,7,1180,1050,34,2015,4.0
8447,250000.0,3,3.0,2300,7701,1.0,0,0,3,7,2300,0,54,2014,19.0
8448,525000.0,3,2.5,2030,6970,2.0,0,0,4,8,2030,0,23,2014,8.0
8449,440000.0,3,1.75,2000,9900,1.0,0,2,4,8,1480,520,57,2014,10.0
8450,425000.0,3,2.75,3610,107386,1.5,1,3,3,8,3130,480,97,53,24.0
8451,739900.0,5,2.5,3290,5029,2.0,0,0,3,8,3290,0,10,2014,4.0
8452,315000.0,3,2.0,1300,3731,1.0,0,0,3,7,900,400,21,2014,10.0
8453,340000.0,5,1.0,1880,3774,1.5,0,0,3,6,1360,520,98,2015,10.0
8454,366000.0,4,2.75,2170,9743,2.0,0,0,3,7,2170,0,20,2015,20.0
8455,315000.0,3,1.75,1680,7250,1.0,0,0,3,7,930,750,62,2014,10.0
8456,299000.0,3,1.5,1190,9135,1.0,0,0,4,7,1190,0,55,2014,19.0
8457,350000.0,2,1.0,940,5000,1.0,0,0,3,7,940,0,64,2014,10.0
8458,340000.0,2,1.75,1010,1461,1.0,0,0,3,7,670,340,11,2014,10.0
8459,460000.0,3,1.75,1290,8580,1.0,0,0,4,7,1290,0,52,2014,6.0
8460,224000.0,3,1.5,1480,10588,1.0,0,0,3,7,1480,0,57,2014,23.0
8461,140000.0,2,1.0,900,6400,1.0,0,0,2,6,900,0,74,2014,10.0
8462,246000.0,4,2.0,1400,7632,1.5,0,0,5,6,1400,0,84,2014,10.0
8463,330000.0,3,2.5,2040,14071,2.0,0,0,3,7,2040,0,20,2015,17.0
8464,306000.0,3,1.0,1450,7200,1.0,0,0,3,7,1010,440,45,2014,6.0
8465,324950.0,3,1.0,1210,7440,1.0,0,0,3,7,1210,0,65,2014,10.0
8466,345000.0,2,1.5,1800,26615,1.0,0,0,5,7,1240,560,27,2014,23.0
8467,207000.0,3,1.0,1490,8995,1.0,0,0,4,7,1490,0,60,2014,10.0
8468,238000.0,3,1.0,1240,5700,1.5,0,0,5,6,1240,0,61,2014,19.0
8469,695000.0,3,2.0,2632,18743,2.0,0,3,3,10,2632,0,15,2015,13.0
8470,649950.0,3,2.5,2150,15304,2.0,0,0,4,9,2150,0,35,2014,3.0
8471,515000.0,3,2.75,1710,9448,1.0,0,0,3,7,1010,700,68,2015,10.0
8472,452000.0,3,2.5,1530,5032,2.0,0,0,3,7,1530,0,16,2014,10.0
8473,236000.0,4,2.5,1630,3060,2.0,0,0,3,7,1630,0,11,2014,10.0
8474,1290000.0,4,3.5,4080,14450,2.0,0,2,3,12,3210,870,16,2014,3.0
8475,563000.0,3,2.75,2340,16500,1.0,0,0,4,8,1500,840,42,2014,4.0
8476,410988.0,3,1.75,1000,14061,1.0,0,0,4,7,1000,0,48,2015,7.0
8477,339950.0,0,2.5,2290,8319,2.0,0,0,3,8,2290,0,29,2014,22.0
8478,1200000.0,4,2.5,3180,13118,2.0,0,0,4,11,3180,0,28,2014,2.0
8479,340000.0,4,2.5,2170,19785,2.0,0,0,3,8,2170,0,23,2015,22.0
8480,808100.0,4,3.25,3020,13457,1.0,0,0,5,9,3020,0,58,2014,10.0
8481,236000.0,3,1.75,1330,6301,1.0,0,0,3,7,1330,0,16,2014,23.0
8482,330000.0,4,1.75,1720,8300,1.0,0,0,4,8,1720,0,50,2015,19.0
8483,799990.0,4,3.5,2540,5808,2.0,0,0,5,8,1820,720,105,29,10.0
8484,240000.0,0,2.5,1810,5669,2.0,0,0,3,7,1810,0,11,2014,20.0
8485,343000.0,3,1.0,1410,18600,1.0,0,0,5,7,1410,0,55,2015,19.0
8486,332000.0,3,2.5,1530,9406,1.0,0,0,3,7,1270,260,21,2014,19.0
8487,945000.0,5,3.5,4380,14925,2.0,0,0,3,11,4380,0,12,2015,4.0
8488,239950.0,3,1.0,1140,8366,1.0,0,0,5,6,1140,0,71,2014,19.0
8489,674000.0,5,1.75,2110,5000,1.5,0,0,4,7,1250,860,69,2015,10.0
8490,200000.0,3,1.0,1050,5000,1.0,0,0,4,6,1050,0,47,2014,19.0
8491,453000.0,3,1.75,1600,7232,1.0,0,0,3,8,1600,0,49,2015,3.0
8492,330000.0,3,1.75,1430,8865,1.0,0,0,3,7,1430,0,64,2014,10.0
8493,285000.0,4,2.5,1996,4547,2.0,0,0,3,7,1996,0,6,2015,22.0
8494,338000.0,4,1.75,1530,8152,1.0,0,0,5,6,910,620,66,2014,10.0
8495,264950.0,2,1.0,1000,6000,1.0,0,0,3,6,1000,0,64,2015,10.0
8496,880000.0,4,2.0,2530,10800,1.0,0,0,5,8,1350,1180,61,2015,2.0
8497,209500.0,3,1.5,970,5488,1.0,0,0,3,7,970,0,39,2015,10.0
8498,380000.0,4,2.5,2400,9398,1.0,0,0,4,7,1310,1090,57,2015,19.0
8499,336500.0,3,2.0,1830,12891,1.0,0,0,3,7,1830,0,20,2014,22.0
8500,360000.0,3,2.25,2130,8466,1.0,0,0,3,7,1290,840,31,2014,19.0
8501,911100.0,4,3.25,3330,33826,2.0,0,0,5,8,3330,0,90,2014,10.0
8502,249900.0,2,1.0,560,7560,1.0,0,0,3,6,560,0,70,2014,10.0
8503,175000.0,4,1.0,1210,6250,1.0,0,0,3,7,1210,0,52,2014,10.0
8504,549950.0,3,2.5,2380,2500,3.0,0,3,3,9,2380,0,26,2014,10.0
8505,225000.0,3,1.75,1370,10866,1.0,0,0,4,6,1370,0,69,2014,5.0
8506,270000.0,3,1.75,1370,10866,1.0,0,0,4,6,1370,0,69,2014,5.0
8507,400000.0,3,2.25,1740,11040,2.0,0,0,3,8,1740,0,34,2014,14.0
8508,299800.0,2,1.0,790,5240,1.0,0,0,4,6,790,0,89,2014,10.0
8509,555000.0,3,2.5,2480,8676,2.0,0,0,4,8,2480,0,25,2014,19.0
8510,230000.0,3,2.5,1920,9180,2.0,0,0,3,8,1920,0,26,2014,19.0
8511,360000.0,4,2.5,2750,6259,2.0,0,0,3,9,2750,0,12,2014,23.0
8512,415000.0,2,1.0,880,3200,1.0,0,0,3,7,880,0,104,44,10.0
8513,355000.0,4,1.75,2160,8000,1.0,0,0,4,9,1660,500,38,2014,24.0
8514,635000.0,4,2.5,2570,27972,2.0,0,0,3,8,2570,0,18,2015,5.0
8515,353000.0,5,2.75,2130,5000,1.0,0,0,5,7,1100,1030,36,2014,10.0
8516,999000.0,7,4.0,3150,34830,1.0,0,0,3,9,3150,0,57,9,3.0
8517,265000.0,3,1.5,1780,10196,1.0,0,0,4,7,1270,510,48,2015,23.0
8518,250000.0,4,1.75,1910,8250,1.0,0,0,4,7,1910,0,56,2015,3.0
8519,225000.0,2,1.0,1170,7142,1.0,0,0,3,7,1170,0,63,2014,10.0
8520,553000.0,2,1.0,900,5000,1.0,0,0,3,7,900,0,70,2014,10.0
8521,565000.0,5,2.5,2650,11455,1.0,0,0,3,7,1400,1250,53,2014,3.0
8522,312000.0,2,1.0,1170,5150,1.0,0,0,3,6,980,190,107,2014,10.0
8523,475000.0,3,2.5,2630,185130,2.0,0,0,3,9,2630,0,23,2014,15.0
8524,320000.0,4,2.75,2150,9163,1.0,0,0,3,8,1340,810,22,2014,24.0
8525,453000.0,3,2.0,1430,9583,1.0,0,0,4,7,1430,0,50,2014,6.0
8526,320000.0,3,1.0,960,6180,1.0,0,0,4,6,960,0,105,2015,10.0
8527,610000.0,4,2.75,2640,8400,1.0,0,2,3,8,1440,1200,68,2015,10.0
8528,385000.0,3,1.5,1490,9630,1.0,0,0,4,8,1490,0,55,2014,14.0
8529,215000.0,3,1.75,1210,8075,1.0,0,0,4,6,1210,0,31,2014,23.0
8530,215000.0,4,1.5,1860,5040,1.5,0,0,5,8,1860,0,94,2014,21.0
8531,415000.0,3,2.5,1980,4274,2.0,0,0,3,7,1980,0,11,2014,14.0
8532,350000.0,1,1.0,900,6380,1.0,0,0,3,6,900,0,67,2014,10.0
8533,395000.0,1,1.0,900,6380,1.0,0,0,3,6,900,0,68,2015,10.0
8534,898000.0,2,1.75,1490,9874,1.0,0,0,4,7,1490,0,51,2014,3.0
8535,480000.0,3,2.5,2980,7338,2.0,0,0,3,8,2980,0,8,2014,19.0
8536,1240000.0,3,2.5,2660,1973,3.0,0,3,3,9,1870,790,7,2014,10.0
8537,599000.0,4,2.5,2790,230868,2.0,0,0,3,8,2790,0,25,2014,7.0
8538,770000.0,4,3.0,2800,9127,2.0,0,0,3,9,2800,0,16,2015,4.0
8539,1210000.0,3,2.25,1590,8520,2.0,0,0,4,8,1590,0,35,2015,3.0
8540,1590000.0,4,2.25,3240,11131,1.0,0,0,4,9,2080,1160,62,2015,3.0
8541,880000.0,3,2.0,2130,35169,1.0,0,0,4,8,2130,0,25,2014,7.0
8542,332000.0,3,2.0,1510,7884,1.0,0,0,3,6,1510,0,72,0,10.0
8543,445000.0,3,1.75,1750,7200,1.0,0,0,3,7,1750,0,48,2014,3.0
8544,849000.0,4,2.75,4010,87555,2.0,0,0,3,10,4010,0,10,2014,20.0
8545,752000.0,4,1.5,1650,2970,1.5,0,0,3,7,1650,0,111,2014,10.0
8546,450000.0,9,7.5,4050,6504,2.0,0,0,3,7,4050,0,18,2014,10.0
8547,420000.0,3,1.0,1320,5500,1.0,0,0,3,7,1320,0,59,2014,10.0
8548,330000.0,4,2.5,2310,6320,2.0,0,0,3,8,2310,0,18,2015,23.0
8549,409000.0,3,1.75,1440,9065,1.0,0,0,4,8,1440,0,42,2014,10.0
8550,350000.0,5,1.75,2330,14322,1.0,0,0,4,7,1180,1150,46,2014,19.0
8551,570000.0,4,2.5,2430,44001,1.0,0,0,3,8,2430,0,21,2015,17.0
8552,315000.0,3,1.0,1390,8333,1.0,0,0,3,7,1390,0,32,2014,10.0
8553,224000.0,2,1.0,1150,15000,1.0,0,0,3,6,1060,90,84,1,10.0
8554,293550.0,4,1.75,2120,9706,1.0,0,0,3,7,1370,750,49,2014,10.0
8555,350000.0,4,2.75,2300,3175,1.5,0,0,3,6,1340,960,48,2014,10.0
8556,1110000.0,4,2.5,3320,9380,2.0,0,3,3,10,3320,0,26,2014,3.0
8557,442500.0,4,2.5,2400,7092,2.0,0,0,3,7,2400,0,18,2015,10.0
8558,616500.0,3,2.5,3580,118047,1.0,0,0,3,9,3240,340,22,2014,8.0
8559,506400.0,3,2.5,2100,9040,1.0,0,0,3,8,1700,400,25,2014,19.0
8560,324000.0,3,2.25,1550,4411,2.0,0,0,3,7,1550,0,13,2014,17.0
8561,169000.0,3,1.5,1570,6450,1.5,0,0,4,6,1570,0,83,2014,21.0
8562,595000.0,3,2.0,1480,5000,1.0,0,0,4,7,750,730,86,2014,10.0
8563,299900.0,3,2.5,2720,6014,2.0,0,0,3,7,2720,0,12,2014,23.0
8564,332000.0,3,2.25,2270,8876,1.0,0,0,3,7,1380,890,37,2014,19.0
8565,432000.0,4,1.75,2410,8400,1.0,0,0,3,7,1600,810,36,2014,12.0
8566,510000.0,4,2.75,2730,9112,1.0,0,2,3,9,1740,990,18,2014,10.0
8567,270000.0,3,2.5,1540,7739,2.0,0,0,4,7,1540,0,29,2015,22.0
8568,750000.0,5,2.5,3120,15593,2.0,0,4,3,11,3120,0,29,2015,4.0
8569,509250.0,2,1.5,1480,3120,1.0,0,0,3,7,930,550,100,7,10.0
8570,189000.0,3,1.0,860,5200,1.0,0,0,5,6,860,0,46,2015,22.0
8571,726500.0,4,2.5,2180,3893,2.0,0,0,3,8,2180,0,15,2014,10.0
8572,287000.0,3,2.0,1300,11374,1.5,0,0,5,7,1300,0,81,2014,10.0
8573,679000.0,4,3.5,3420,49223,2.0,0,0,3,9,3420,0,10,2014,18.0
8574,316000.0,3,2.25,2130,8721,1.0,0,0,3,8,1570,560,27,2014,22.0
8575,498000.0,4,2.5,2300,22445,2.0,0,0,4,8,2300,0,23,2015,15.0
8576,448000.0,4,1.75,2560,8270,1.0,0,0,3,7,1480,1080,35,2014,7.0
8577,535000.0,2,1.0,1040,5527,1.0,0,0,3,7,1040,0,63,2014,10.0
8578,560000.0,4,3.0,3080,9601,2.0,0,1,3,10,3080,0,25,2015,24.0
8579,437850.0,4,2.25,2670,14255,1.0,0,0,4,8,1610,1060,39,2014,3.0
8580,435000.0,4,2.75,3270,50994,2.0,0,0,4,8,2720,550,31,2014,22.0
8581,510000.0,4,2.5,2610,8031,2.0,0,0,3,8,2610,0,16,2014,10.0
8582,520000.0,3,2.5,2460,54885,2.0,0,0,4,8,2460,0,34,2014,19.0
8583,509000.0,2,1.5,1930,3521,2.0,0,0,3,8,1930,0,25,2014,3.0
8584,575000.0,3,1.0,1220,5652,1.0,0,0,3,6,1220,0,110,2015,10.0
8585,365000.0,4,2.5,2030,7210,1.0,0,0,5,7,1330,700,46,2015,19.0
8586,795000.0,3,2.0,2420,17859,1.0,0,1,5,9,1500,920,35,2014,6.0
8587,285000.0,3,2.5,1870,4060,2.0,0,0,3,7,1870,0,9,2014,22.0
8588,955000.0,3,2.25,3020,43560,2.0,0,0,3,10,2720,300,45,2014,3.0
8589,775000.0,4,2.5,2880,8400,2.0,0,4,3,8,2050,830,59,27,10.0
8590,400000.0,4,3.0,1810,5012,2.0,0,0,4,7,1810,0,17,2014,10.0
8591,570000.0,4,2.5,2590,8483,2.0,0,0,3,9,2590,0,23,2014,12.0
8592,955990.0,5,3.25,3830,6507,2.0,0,0,3,9,3830,0,0,2014,5.0
8593,1150000.0,3,2.25,3250,34848,1.0,0,0,3,10,2260,990,8,2014,3.0
8594,459950.0,4,2.0,2760,21465,1.0,0,0,4,9,2120,640,36,2015,22.0
8595,245000.0,2,1.75,1220,8382,1.0,0,0,3,6,1220,0,73,2015,10.0
8596,281000.0,3,1.5,1280,974,3.0,0,0,3,7,1280,0,11,2014,10.0
8597,205000.0,3,0.75,770,7000,1.0,0,0,3,4,770,0,72,2014,9.0
8598,290000.0,3,1.75,1520,15090,1.0,0,0,4,7,1520,0,46,2014,20.0
8599,635000.0,4,2.5,2080,11176,1.0,0,0,5,8,2080,0,61,2015,10.0
8600,310000.0,1,1.0,570,6000,1.0,0,0,2,5,570,0,96,2014,10.0
8601,470000.0,4,2.0,1500,3659,1.0,0,0,3,7,830,670,109,2015,10.0
8602,600000.0,2,2.5,2510,14878,2.0,0,0,3,10,2510,0,24,2014,12.0
8603,279000.0,4,2.0,1980,10051,1.0,0,0,3,7,1980,0,45,11,23.0
8604,538500.0,3,3.5,2500,4270,2.0,0,0,3,8,2500,0,14,2014,11.0
8605,594950.0,4,2.5,2720,10006,2.0,0,0,3,9,2720,0,25,2014,4.0
8606,533050.0,2,1.0,910,295772,1.0,0,0,3,5,910,0,61,2014,22.0
8607,510000.0,3,1.75,1480,7040,1.0,0,0,3,7,1480,0,40,2014,6.0
8608,360000.0,4,2.25,2470,8686,1.0,0,0,4,7,1270,1200,40,2014,19.0
8609,435000.0,2,1.0,1650,5106,1.0,0,0,3,7,1090,560,54,2014,10.0
8610,559000.0,3,1.75,1700,6500,1.0,0,0,3,8,1700,0,48,2015,10.0
